City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Celsius
461,tuy hoa,13.0833,109.3,294.67,84,100,5.47,VN,1674180902,21.52000000000004
462,sines,37.9562,-8.8698,286.64,90,75,6.98,PT,1674180918,13.490000000000009
463,sabha,27.0377,14.4283,281.24,37,0,4.49,LY,1674180918,8.090000000000032
464,celestun,20.8667,-90.4,298.05,87,98,4.98,MX,1674180919,24.900000000000034
465,taybad,34.74,60.7756,269.92,77,1,1.79,IR,1674180919,-3.2299999999999613
466,norman wells,65.282,-126.8329,245.17,76,20,1.03,CA,1674180920,-27.97999999999999
467,apiai,-24.5094,-48.8425,290.72,99,100,1.04,BR,1674180920,17.57000000000005
468,santiago de chuco,-8.15,-78.1833,282.36,93,100,1.77,PE,1674180921,9.210000000000036
469,warrington,53.3925,-2.5802,279.25,88,75,6.17,GB,1674180921,6.100000000000023
470,vanimo,-2.6741,141.3028,302.1,66,100,2.06,PG,1674180922,28.950000000000045
471,marshall,34.3834,-86.3333,287.32,52,0,6.17,US,1674180922,14.170000000000016
472,doraha,30.8167,76.0167,281.11,92,64,2.21,IN,1674180923,7.960000000000036
473,mykolayiv,46.9659,31.9974,282.56,72,100,6.13,UA,1674180923,9.410000000000025
474,yar-sale,66.8333,70.8333,254.48,98,98,5.02,RU,1674180924,-18.669999999999987
475,bonthe,7.5264,-12.505,296.93,87,66,0.98,SL,1674180925,23.78000000000003
476,dukat,62.55,155.55,236.23,96,100,2.4,RU,1674180925,-36.91999999999999
477,ouesso,1.6136,16.0517,295.58,46,97,0.61,CG,1674180926,22.430000000000007
478,puerto del rosario,28.5004,-13.8627,291.01,77,75,11.83,ES,1674180926,17.860000000000014
479,tigil,57.8,158.6667,249.31,94,88,0.6,RU,1674180926,-23.839999999999975
480,nhulunbuy,-12.2333,136.7667,304.49,62,75,0.51,AU,1674180928,31.340000000000032
481,marzuq,14.4,46.4667,285.13,69,39,0.84,YE,1674180929,11.980000000000018
482,melendugno,40.2747,18.3368,281.2,87,40,4.12,IT,1674180929,8.050000000000011
483,peace river,56.2501,-117.286,269.32,80,75,4.63,CA,1674180929,-3.829999999999984
484,bikin,46.8161,134.26,252.93,86,98,2.55,RU,1674180930,-20.21999999999997
485,nieuw amsterdam,5.8833,-55.0833,298.16,89,13,3.33,SR,1674180930,25.010000000000048
486,tartagal,-22.5164,-63.8013,301.31,44,68,1.98,AR,1674180669,28.160000000000025
487,shizuishan,39.2333,106.7694,264.01,43,0,2.27,CN,1674180931,-9.139999999999986
488,thessalon,46.2501,-83.5666,270.31,91,100,6.54,CA,1674180932,-2.839999999999975
489,bastia,42.6667,9.3333,278.87,73,0,2.57,FR,1674180932,5.720000000000027
490,baykit,61.67,96.37,228.61,97,62,1.87,RU,1674180933,-44.539999999999964
491,algiers,36.7525,3.042,283.05,62,20,6.17,DZ,1674180933,9.900000000000034
492,sobolevo,54.4299,31.8996,278.72,97,100,6.3,RU,1674180934,5.57000000000005
493,neiafu,-18.65,-173.9833,303.53,84,75,3.6,TO,1674180935,30.379999999999995
494,regina,50.4501,-104.6178,268.21,91,100,4.12,CA,1674180935,-4.939999999999998
495,caravelas,-17.7125,-39.2481,296.94,88,100,2.18,BR,1674180936,23.79000000000002
496,ciechanow,52.8814,20.62,274.49,86,100,1.4,PL,1674180937,1.3400000000000318
497,dauphin,51.1494,-100.0502,263.23,85,100,1.03,CA,1674180937,-9.919999999999959
498,sambava,-14.2667,50.1667,296.45,89,100,4.1,MG,1674180938,23.30000000000001
499,kuytun,54.3419,101.5036,253.78,98,100,1.56,RU,1674180939,-19.369999999999976
500,tucuman,-26.8241,-65.2226,300.22,52,66,2.92,AR,1674180680,27.07000000000005
501,charleston,32.7766,-79.9309,292.65,93,0,5.66,US,1674180753,19.5
502,durango,24.8333,-104.8333,285.65,23,93,2.78,MX,1674180796,12.5
503,progreso,21.2833,-89.6667,299.32,77,90,3.76,MX,1674180940,26.170000000000016
504,ukiah,39.1502,-123.2078,280.46,85,0,0.45,US,1674180851,7.310000000000002
505,kudahuvadhoo,2.6708,72.8944,299.9,69,26,7.4,MV,1674180941,26.75
506,touros,-5.1989,-35.4608,299.13,79,100,4.54,BR,1674180942,25.980000000000018
507,piacabucu,-10.4056,-36.4344,297.85,80,100,2.66,BR,1674180942,24.700000000000045
508,kimbe,-5.5502,150.1429,297.9,94,100,0.86,PG,1674180943,24.75
509,prata,-19.3072,-48.9242,295.44,76,100,0.5,BR,1674180944,22.29000000000002
510,kirakira,-10.4544,161.9205,301.82,77,100,5.27,SB,1674180944,28.670000000000016
511,geraldton,-28.7667,114.6,303.38,58,0,4.12,AU,1674180646,30.230000000000018
512,mandalgovi,45.7625,106.2708,255.33,65,99,5.51,MN,1674180945,-17.819999999999965
513,tavda,58.0425,65.2726,260.78,89,36,2.8,RU,1674180795,-12.370000000000005
514,mayya,61.7333,130.2811,222.21,98,67,0.37,RU,1674180947,-50.93999999999997
515,nouadhibou,20.931,-17.0347,290.14,77,0,7.2,MR,1674180948,16.99000000000001
516,misratah,32.3754,15.0925,285.3,49,3,9.15,LY,1674180948,12.150000000000034
517,trairi,-3.2778,-39.2689,297.86,82,15,2.44,BR,1674180949,24.710000000000036
518,wau,7.7029,27.9953,298.95,23,67,3.95,SS,1674180949,25.80000000000001
519,san borja,-14.8167,-66.85,295.94,95,100,0.39,BO,1674180739,22.79000000000002
520,bavly,54.393,53.2602,252.35,84,82,2.26,RU,1674180783,-20.799999999999983
521,benjamin hill,30.1667,-111.1,285.85,30,0,2.67,MX,1674180951,12.700000000000045
522,ambikapur,23.1167,83.2,286.63,45,5,1.19,IN,1674180951,13.480000000000018
523,pacific grove,36.6177,-121.9166,284.21,75,0,2.57,US,1674180952,11.060000000000002
524,springbok,-29.6643,17.8865,291.15,45,0,0.86,ZA,1674180952,18.0
525,ulladulla,-35.35,150.4667,293.12,51,59,4.68,AU,1674180927,19.970000000000027
526,san felipe,10.3399,-68.7425,294.28,96,85,2.21,VE,1674180953,21.129999999999995
527,kloulklubed,7.0419,134.2556,300.43,75,69,8.61,PW,1674180954,27.28000000000003
528,jining,35.405,116.5814,273.35,18,4,2.33,CN,1674180825,0.20000000000004547
529,hualmay,-11.0964,-77.6139,294.29,80,100,3.42,PE,1674180955,21.140000000000043
530,palauig,15.435,119.9045,301.62,57,93,0.18,PH,1674180955,28.470000000000027
531,dakar,14.6937,-17.4441,293.64,76,6,9.0,SN,1674180805,20.49000000000001
532,koslan,63.4564,48.8989,271.76,93,100,5.67,RU,1674180956,-1.3899999999999864
533,cubatao,-23.895,-46.4253,300.26,26,87,0.62,BR,1674180898,27.110000000000014
534,birao,10.2849,22.7882,292.73,23,45,2.66,CF,1674180957,19.58000000000004
535,shelbyville,35.4834,-86.4603,283.55,64,0,2.57,US,1674180958,10.400000000000034
536,waingapu,-9.6567,120.2641,299.45,84,100,1.94,ID,1674180958,26.30000000000001
537,abu dhabi,24.4667,54.3667,291.46,69,20,1.03,AE,1674180666,18.310000000000002
538,ghanzi,-21.5667,21.7833,295.14,64,89,3.13,BW,1674180959,21.99000000000001
539,rayong,12.8333,101.4333,299.53,46,93,4.67,TH,1674180946,26.379999999999995
540,kinlochleven,56.7115,-4.9661,272.2,96,98,1.05,GB,1674180960,-0.9499999999999886
541,muttupet,10.4,79.4833,295.93,74,100,2.82,IN,1674180960,22.78000000000003
542,bima,-8.4667,118.7167,300.76,81,99,0.65,ID,1674180961,27.610000000000014
543,itarema,-2.9248,-39.9167,298.13,83,62,3.03,BR,1674180961,24.980000000000018
544,puerto palomas,31.7667,-107.6167,279.83,39,0,3.63,MX,1674180962,6.680000000000007
545,port-cartier,50.0334,-66.8654,264.97,88,5,3.68,CA,1674180962,-8.17999999999995
546,khovu-aksy,51.1333,93.6,253.96,94,100,1.62,RU,1674180963,-19.18999999999997
547,sidrolandia,-20.9319,-54.9614,295.43,83,93,1.82,BR,1674180916,22.28000000000003
548,kutum,14.2,24.6667,288.48,21,3,1.2,SD,1674180964,15.330000000000041
549,tabuk,17.4189,121.4443,296.96,78,43,2.3,PH,1674180965,23.810000000000002
550,bemidji,47.4736,-94.8803,269.85,95,100,2.57,US,1674180965,-3.2999999999999545
551,la grande,45.3246,-118.0877,271.47,83,10,1.43,US,1674180966,-1.67999999999995
552,jhang,33.6748,72.6963,280.71,74,16,1.95,PK,1674180966,7.560000000000002
